,subj,condition,yvalue,decision-maker-ID,colour
348,resnet50_linf_eps8,7,0.2125,resnet50_linf_eps8,
349,resnet50_linf_eps8,10,0.125,resnet50_linf_eps8,
350,resnet50_linf_eps8,15,0.1,resnet50_linf_eps8,
351,resnet50_linf_eps8,40,0.0875,resnet50_linf_eps8,
352,wide_resnet50_2_linf_eps0_5,0,0.99375,wide_resnet50_2_linf_eps0_5,
353,wide_resnet50_2_linf_eps0_5,1,0.93125,wide_resnet50_2_linf_eps0_5,
354,wide_resnet50_2_linf_eps0_5,3,0.59375,wide_resnet50_2_linf_eps0_5,
355,wide_resnet50_2_linf_eps0_5,5,0.34375,wide_resnet50_2_linf_eps0_5,
356,wide_resnet50_2_linf_eps0_5,7,0.24375,wide_resnet50_2_linf_eps0_5,
357,wide_resnet50_2_linf_eps0_5,10,0.08125,wide_resnet50_2_linf_eps0_5,
358,wide_resnet50_2_linf_eps0_5,15,0.06875,wide_resnet50_2_linf_eps0_5,
359,wide_resnet50_2_linf_eps0_5,40,0.075,wide_resnet50_2_linf_eps0_5,
360,wide_resnet50_2_linf_eps1,0,0.975,wide_resnet50_2_linf_eps1,
361,wide_resnet50_2_linf_eps1,1,0.90625,wide_resnet50_2_linf_eps1,
362,wide_resnet50_2_linf_eps1,3,0.575,wide_resnet50_2_linf_eps1,
363,wide_resnet50_2_linf_eps1,5,0.31875,wide_resnet50_2_linf_eps1,
364,wide_resnet50_2_linf_eps1,7,0.21875,wide_resnet50_2_linf_eps1,
365,wide_resnet50_2_linf_eps1,10,0.1125,wide_resnet50_2_linf_eps1,
366,wide_resnet50_2_linf_eps1,15,0.08125,wide_resnet50_2_linf_eps1,
367,wide_resnet50_2_linf_eps1,40,0.10625,wide_resnet50_2_linf_eps1,
368,wide_resnet50_2_linf_eps2,0,0.99375,wide_resnet50_2_linf_eps2,
369,wide_resnet50_2_linf_eps2,1,0.8875,wide_resnet50_2_linf_eps2,
370,wide_resnet50_2_linf_eps2,3,0.49375,wide_resnet50_2_linf_eps2,
371,wide_resnet50_2_linf_eps2,5,0.33125,wide_resnet50_2_linf_eps2,
372,wide_resnet50_2_linf_eps2,7,0.2125,wide_resnet50_2_linf_eps2,
373,wide_resnet50_2_linf_eps2,10,0.11875,wide_resnet50_2_linf_eps2,
374,wide_resnet50_2_linf_eps2,15,0.1,wide_resnet50_2_linf_eps2,
375,wide_resnet50_2_linf_eps2,40,0.0875,wide_resnet50_2_linf_eps2,
376,wide_resnet50_2_linf_eps4,0,0.94375,wide_resnet50_2_linf_eps4,
377,wide_resnet50_2_linf_eps4,1,0.89375,wide_resnet50_2_linf_eps4,
378,wide_resnet50_2_linf_eps4,3,0.50625,wide_resnet50_2_linf_eps4,
379,wide_resnet50_2_linf_eps4,5,0.24375,wide_resnet50_2_linf_eps4,
380,wide_resnet50_2_linf_eps4,7,0.1625,wide_resnet50_2_linf_eps4,
381,wide_resnet50_2_linf_eps4,10,0.125,wide_resnet50_2_linf_eps4,
382,wide_resnet50_2_linf_eps4,15,0.09375,wide_resnet50_2_linf_eps4,
383,wide_resnet50_2_linf_eps4,40,0.08125,wide_resnet50_2_linf_eps4,
384,wide_resnet50_2_linf_eps8,0,0.8875,wide_resnet50_2_linf_eps8,
385,wide_resnet50_2_linf_eps8,1,0.85625,wide_resnet50_2_linf_eps8,
386,wide_resnet50_2_linf_eps8,3,0.48125,wide_resnet50_2_linf_eps8,
387,wide_resnet50_2_linf_eps8,5,0.3,wide_resnet50_2_linf_eps8,
388,wide_resnet50_2_linf_eps8,7,0.2,wide_resnet50_2_linf_eps8,
389,wide_resnet50_2_linf_eps8,10,0.09375,wide_resnet50_2_linf_eps8,
390,wide_resnet50_2_linf_eps8,15,0.08125,wide_resnet50_2_linf_eps8,
391,wide_resnet50_2_linf_eps8,40,0.1,wide_resnet50_2_linf_eps8,
392,humans,0,0.9203125,subject-01_subject-02_subject-03_subject-04,
393,humans,1,0.9140625,subject-01_subject-02_subject-03_subject-04,
394,humans,3,0.7953125,subject-01_subject-02_subject-03_subject-04,
395,humans,5,0.6296875,subject-01_subject-02_subject-03_subject-04,
396,humans,7,0.5875,subject-01_subject-02_subject-03_subject-04,
397,humans,10,0.3796875,subject-01_subject-02_subject-03_subject-04,
398,humans,15,0.2,subject-01_subject-02_subject-03_subject-04,
399,humans,40,0.0609375,subject-01_subject-02_subject-03_subject-04,
