,subj,condition,yvalue,decision-maker-ID,colour
201,Debenedetti2022Light_XCiT_M12,16-3-10,0.30493384636429216,Debenedetti2022Light_XCiT_M12,
202,Debenedetti2022Light_XCiT_L12,16-3-10,0.28145186471642036,Debenedetti2022Light_XCiT_L12,
203,xcit_small_12_p16_224,16-3-10,0.21676042323455214,xcit_small_12_p16_224,
204,resnet18_l2_eps0,16-3-10,0.1890597400798731,resnet18_l2_eps0,
205,resnet18_l2_eps0_01,16-3-10,0.2597584793264866,resnet18_l2_eps0_01,
206,resnet18_l2_eps0_03,16-3-10,0.202972854138311,resnet18_l2_eps0_03,
207,resnet18_l2_eps0_05,16-3-10,0.15939452059042414,resnet18_l2_eps0_05,
208,resnet18_l2_eps0_1,16-3-10,0.06201843703508515,resnet18_l2_eps0_1,
209,resnet18_l2_eps0_25,16-3-10,0.052468229954248456,resnet18_l2_eps0_25,
210,resnet18_l2_eps0_5,16-3-10,0.208237517811593,resnet18_l2_eps0_5,
211,resnet18_l2_eps1,16-3-10,0.0707668770421306,resnet18_l2_eps1,
212,resnet18_l2_eps3,16-3-10,0.19972462034078972,resnet18_l2_eps3,
213,resnet18_l2_eps5,16-3-10,0.2760151706329528,resnet18_l2_eps5,
214,resnet50_l2_eps0,16-3-10,0.18169368216493126,resnet50_l2_eps0,
215,resnet50_l2_eps0_01,16-3-10,0.10098663261907018,resnet50_l2_eps0_01,
216,resnet50_l2_eps0_03,16-3-10,0.2164053630539598,resnet50_l2_eps0_03,
217,resnet50_l2_eps0_05,16-3-10,0.21578172021305375,resnet50_l2_eps0_05,
218,resnet50_l2_eps0_1,16-3-10,0.17652493132590322,resnet50_l2_eps0_1,
219,resnet50_l2_eps0_25,16-3-10,0.17470117425181014,resnet50_l2_eps0_25,
220,resnet50_l2_eps0_5,16-3-10,0.1747362015754519,resnet50_l2_eps0_5,
221,resnet50_l2_eps1,16-3-10,0.08091454523959632,resnet50_l2_eps1,
222,resnet50_l2_eps3,16-3-10,0.25111495246326715,resnet50_l2_eps3,
223,resnet50_l2_eps5,16-3-10,0.3109611053783961,resnet50_l2_eps5,
224,wide_resnet50_2_l2_eps0,16-3-10,0.07532797247103444,wide_resnet50_2_l2_eps0,
225,wide_resnet50_2_l2_eps0_01,16-3-10,0.1469287499743995,wide_resnet50_2_l2_eps0_01,
226,wide_resnet50_2_l2_eps0_03,16-3-10,0.049602947889275925,wide_resnet50_2_l2_eps0_03,
227,wide_resnet50_2_l2_eps0_05,16-3-10,0.2001497461573905,wide_resnet50_2_l2_eps0_05,
228,wide_resnet50_2_l2_eps0_1,16-3-10,0.19590458935620847,wide_resnet50_2_l2_eps0_1,
229,wide_resnet50_2_l2_eps0_25,16-3-10,0.13759650542872717,wide_resnet50_2_l2_eps0_25,
230,wide_resnet50_2_l2_eps0_5,16-3-10,0.3208801641341728,wide_resnet50_2_l2_eps0_5,
231,wide_resnet50_2_l2_eps1,16-3-10,0.18543474464785303,wide_resnet50_2_l2_eps1,
232,wide_resnet50_2_l2_eps3,16-3-10,0.3211702614791878,wide_resnet50_2_l2_eps3,
233,wide_resnet50_2_l2_eps5,16-3-10,0.2690557789385341,wide_resnet50_2_l2_eps5,
234,resnet18_linf_eps0_5,16-3-10,0.10515170333421281,resnet18_linf_eps0_5,
235,resnet18_linf_eps1,16-3-10,0.15954222863061293,resnet18_linf_eps1,
236,resnet18_linf_eps2,16-3-10,0.13104545382384755,resnet18_linf_eps2,
237,resnet18_linf_eps4,16-3-10,0.2999023435249554,resnet18_linf_eps4,
238,resnet18_linf_eps8,16-3-10,0.22589535356866244,resnet18_linf_eps8,
239,resnet50_linf_eps0_5,16-3-10,0.13994318007024847,resnet50_linf_eps0_5,
240,resnet50_linf_eps1,16-3-10,0.13474315315902013,resnet50_linf_eps1,
241,resnet50_linf_eps2,16-3-10,0.2859735344005389,resnet50_linf_eps2,
242,resnet50_linf_eps4,16-3-10,0.2294474850772973,resnet50_linf_eps4,
243,resnet50_linf_eps8,16-3-10,0.29383651690300616,resnet50_linf_eps8,
244,wide_resnet50_2_linf_eps0_5,16-3-10,0.17379773515105246,wide_resnet50_2_linf_eps0_5,
245,wide_resnet50_2_linf_eps1,16-3-10,0.22942517918983749,wide_resnet50_2_linf_eps1,
246,wide_resnet50_2_linf_eps2,16-3-10,0.28764428943525355,wide_resnet50_2_linf_eps2,
247,wide_resnet50_2_linf_eps4,16-3-10,0.26614953454181495,wide_resnet50_2_linf_eps4,
248,wide_resnet50_2_linf_eps8,16-3-10,0.22616763199453005,wide_resnet50_2_linf_eps8,
249,humans,16-3-10,0.317898467088615,subject-01_subject-02_subject-03_subject-04,
250,Debenedetti2022Light_XCiT_S12,32-3-10,0.2782799425502688,Debenedetti2022Light_XCiT_S12,
251,Debenedetti2022Light_XCiT_M12,32-3-10,0.19295961818443932,Debenedetti2022Light_XCiT_M12,
252,Debenedetti2022Light_XCiT_L12,32-3-10,0.18967349875291808,Debenedetti2022Light_XCiT_L12,
253,xcit_small_12_p16_224,32-3-10,0.026048940433541907,xcit_small_12_p16_224,
254,resnet18_l2_eps0,32-3-10,0.16790745383100714,resnet18_l2_eps0,
255,resnet18_l2_eps0_01,32-3-10,0.03811926976929566,resnet18_l2_eps0_01,
256,resnet18_l2_eps0_03,32-3-10,0.1433494539027267,resnet18_l2_eps0_03,
257,resnet18_l2_eps0_05,32-3-10,-0.027597486469579685,resnet18_l2_eps0_05,
258,resnet18_l2_eps0_1,32-3-10,0.06400360163685272,resnet18_l2_eps0_1,
259,resnet18_l2_eps0_25,32-3-10,0.054424789301640214,resnet18_l2_eps0_25,
260,resnet18_l2_eps0_5,32-3-10,0.164718906948699,resnet18_l2_eps0_5,
261,resnet18_l2_eps1,32-3-10,0.14476643637626369,resnet18_l2_eps1,
262,resnet18_l2_eps3,32-3-10,0.16763086115808226,resnet18_l2_eps3,
263,resnet18_l2_eps5,32-3-10,0.16578661034306194,resnet18_l2_eps5,
264,resnet50_l2_eps0,32-3-10,0.02337798176595469,resnet50_l2_eps0,
265,resnet50_l2_eps0_01,32-3-10,0.14162506400409616,resnet50_l2_eps0_01,
266,resnet50_l2_eps0_03,32-3-10,-0.013571428571429412,resnet50_l2_eps0_03,
267,resnet50_l2_eps0_05,32-3-10,0.0027931264800534344,resnet50_l2_eps0_05,
268,resnet50_l2_eps0_1,32-3-10,0.044211315099288134,resnet50_l2_eps0_1,
269,resnet50_l2_eps0_25,32-3-10,0.10290315543665497,resnet50_l2_eps0_25,
270,resnet50_l2_eps0_5,32-3-10,0.11235631602222329,resnet50_l2_eps0_5,
271,resnet50_l2_eps1,32-3-10,0.1155328569560018,resnet50_l2_eps1,
272,resnet50_l2_eps3,32-3-10,0.16143820607833434,resnet50_l2_eps3,
